	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NOL8	1926.11505874083	-0.182473350118191	0.0667123945834481	-2.73522411026547	0.00623378181620407	0.0187737511002385
NOL9	1745.9137137459	-0.391997315885631	0.0607508435411833	-6.45254111771952	1.09990026811563e-10	1.96498201745576e-09
NOLC1	7056.71775112851	-0.16745490627176	0.0436276562757472	-3.83827417208403	0.000123902092785865	0.000603261009137735
NOM1	2236.2294676335	0.0402478219911462	0.0529102962805459	0.760680336729554	0.446848022273224	0.588460371157136
NOMO1	913.874262102835	0.148433331530204	0.0702542182944522	2.11280311892568	0.0346176226226441	0.0796948526153591
NOMO2	380.780644696814	-0.0386227825078539	0.0997726940411928	-0.387107744047764	0.69867644478952	0.798382632083723
NOMO3	260.082082714433	0.160568468640267	0.108634409271798	1.47806270330546	0.139390995779794	0.245440542854688
NONO	12371.7656638913	-0.282201943999927	0.0507367500361667	-5.56208160354703	2.66575578092315e-08	2.97439348916527e-07
NOP10	1056.06208005568	-0.168992218076044	0.0683520278431697	-2.47238046051521	0.0134216592199576	0.0360004603215118
NOP14	3065.3063288636	-0.33718211929365	0.0528210210150031	-6.3834835604158	1.73104186804704e-10	2.99311543446883e-09
NOP14-AS1	253.584816250876	0.0291495531595227	0.111270453615293	0.261970291415407	0.79334434653298	0.86641649697784
NOP16	759.296642854988	-0.347749886614881	0.0787415937167209	-4.41634300501891	1.00384748817755e-05	6.46857937648139e-05
NOP2	3554.03727388143	-0.418272960655372	0.0565046363942478	-7.40245380462182	1.33690709032541e-13	4.08958376787746e-12
NOP56	7229.20761854023	0.0423475414584926	0.0467059891315247	0.906683323614909	0.364574284631124	0.506878963269164
NOP58	4654.53796222067	0.0891550880464193	0.048265695581119	1.84717296566416	0.0647220761646342	0.133002278795987
NOS1	8.61307286157229	0.484394744465964	0.19389586349871	2.49822113646682	0.0124818303978637	0.0339365345454567
NOS1AP	103.529606670153	0.111793585734569	0.149962457738173	0.745477150886357	0.455983319095195	0.597073147688979
NOS2	107.030678057191	0.314193248300144	0.150492385586316	2.08776840818924	0.0368187306223351	0.0838301918662901
NOS3	25.5381657160416	0.0486484506559666	0.204979468505219	0.237333285185721	0.812398241790013	0.878842733750984
NOSIP	1132.4776841884	-0.334614069657167	0.0789576408194886	-4.23789346014219	2.25626784652059e-05	0.000132006215160866
NOSTRIN	60.1806980620781	0.59345230584964	0.175345313075086	3.38447772251268	0.0007131380571509	0.00285517405969607
NOTCH1	577.227020141805	0.197476037675794	0.0856336564468039	2.30605635528908	0.0211074835975453	0.0525916327891858
NOTCH2	4634.5498711857	0.078838165207825	0.0638814075646626	1.23413318856543	0.217153278268478	0.344120954648389
NOTCH2NL	523.878551866675	0.180326351353139	0.0804875806644249	2.24042454580626	0.0250633742346361	0.0607613858894005
NOTCH3	1431.90267026975	0.770444343058261	0.0704490511897637	10.9361919010516	7.73823586782954e-28	1.43641003296586e-25
NOTCH4	40.8312743422175	0.17442152619547	0.194285843047953	0.897757260432092	0.369314974878452	0.511597703073229
NOTO	0	NA	NA	NA	NA	NA
NOTUM	38.4433405882935	0.628221671414055	0.19693956783734	3.18992104183416	0.00142311669567563	0.00521692352420589
NOV	56.0142717365361	-0.118824991586586	0.179299052874933	-0.662719572029589	0.507510172369293	0.64319797235258
NOVA1	400.300925221329	-0.220472371388522	0.0931242170799136	-2.36750845592964	0.0179083107971742	0.0459378544082665
NOVA2	236.392123038334	-0.0310200988149791	0.112337272332873	-0.276133630190537	0.782445431293595	0.859647976875227
NOX1	0.399332617395556	0.0553050737546757	0.0574037701537891	0.963439746318216	0.335326888126401	NA
NOX3	0	NA	NA	NA	NA	NA
NOX4	8.94578631259258	0.150305106279722	0.197306667806273	0.761784221237266	0.446188799223952	0.587924016723663
NOX5	4.43150048676352	0.0559726893672475	0.163862625190009	0.341583013834568	0.73266472211139	0.823453848609437
NOXA1	137.245551129398	0.276151802259356	0.155108985242135	1.78037269619336	0.0750149871243451	0.14989233207048
NOXO1	3.1328207211541	-0.121986810600935	0.149005817617545	-0.818671462305178	0.412973882727814	0.55586094053715
NOXRED1	25.8563117952799	0.237200566668471	0.204704450711055	1.1587465042628	0.246559528923432	0.37882371425141
NPAS1	304.075128442144	0.466269614232662	0.103416052035498	4.50867737701507	6.52330179003866e-06	4.39414988619717e-05
NPAS2	310.503934196063	0.122236251359998	0.0995313771714719	1.22811775375529	0.219402767306975	0.346777378225393
NPAS3	23.8771087075105	-0.352096573560177	0.206330131435515	-1.70647191038222	0.0879202518695511	0.170243873196908
NPAS4	1.82513624519664	-0.135545086813181	0.120195108483328	-1.12770884375866	0.259442901495075	NA
NPAT	1323.52800253803	0.0793093154626127	0.0701566233494289	1.1304608414176	0.258282089782537	0.392031029232275
NPB	3.98842239498033	-0.147981460427028	0.159893963639123	-0.925497480073847	0.354707193878733	0.497009951278873
NPBWR1	0	NA	NA	NA	NA	NA
NPBWR2	0	NA	NA	NA	NA	NA
NPC1	1967.87131524677	-0.0892076442680827	0.0550468552213341	-1.62057657806961	0.105108478766687	0.196222514360439
NPC1L1	98.4012213682657	-0.430446562015503	0.15003510532633	-2.8689723053766	0.00411807854767501	0.0131590009930108
NPC2	1118.18123546461	-0.0622576410532841	0.0657534721974317	-0.946834273121714	0.343723234347271	0.486190666832563
NPDC1	716.388081519331	-0.0821388394108799	0.092329695960358	-0.889625364369731	0.373667082010995	0.516007421138693
NPEPL1	9.80702883936859	0.0874068391485901	0.196557524164684	0.444688340067597	0.656544996740005	0.767307900246689
NPEPPS	4479.76348056843	-0.0872612203078837	0.0479019479277522	-1.82166329518572	0.0685060905313247	0.139219580595818
NPFF	17.1922312386061	0.395774355101794	0.207706339048239	1.90545149905067	0.0567214063345806	0.119538662427477
NPFFR1	0	NA	NA	NA	NA	NA
NPFFR2	10.0981899435893	0.307479591760481	0.199952294894306	1.53776475495324	0.124106144134021	0.223874397045101
NPHP1	322.802868002611	-0.0412564284158314	0.0980796930344181	-0.420641899861511	0.674016592815561	0.779731903732959
NPHP3	274.388537627563	0.293650553270084	0.11037277066502	2.66053440083794	0.00780167571436144	0.0227490847543902
NPHP3-ACAD11	155.522352090832	0.73627435766179	0.135237942425118	5.44428837394852	5.20128992987403e-08	5.48857047832638e-07
NPHP3-AS1	0.634896545421561	-0.0496197001616489	0.0745398336421209	-0.665680317987856	0.505615456463936	NA
NPHP4	545.88044429595	0.0416478129712657	0.0859151624410328	0.484755097796042	0.627850077619471	0.744166043844929
NPHS1	5.73036204014334	-0.156346303232565	0.175635783948583	-0.890173401556569	0.37337278446031	0.515741315343327
NPHS2	0	NA	NA	NA	NA	NA
NPIP	74.8632852341075	-0.232680063957541	0.168920952301338	-1.37744939741082	0.168373349497159	0.284306250158786
NPIPL3	54.4856335644226	-0.664036664691967	0.184915275138264	-3.59103196961666	0.000329371227092073	0.0014428208620405
NPL	206.21602502665	-0.0421384587298003	0.115930546057052	-0.363480205717855	0.716246196825748	0.809960652485192
NPLOC4	4415.83077249472	-0.245822371211548	0.0489288925944167	-5.02407387899064	5.05867626997142e-07	4.33999353308735e-06
NPM1	11126.434993862	0.0220259800892326	0.0471313157489934	0.467332170536806	0.64026224326476	0.754027447646914
NPM2	0.869043605063127	-0.0879468993913272	0.0806601069350329	-1.0903394842033	0.275563628419759	NA
NPM3	814.206958347505	0.106262040126446	0.0720435492584558	1.47496953190399	0.14022073493629	0.24662791022948
NPNT	425.63229376079	0.656467842308116	0.0945681153747405	6.94174606004109	3.87282932609649e-12	8.97342794918953e-11
NPPA	0.278711617066436	-0.00063570757540069	0.0513077557675242	-0.0123900873443205	0.990114393531882	NA
NPPA-AS1	19.3920953765693	-0.459357293105353	0.207780757824158	-2.21077879354979	0.0270511590501764	0.0649633465281728
NPPB	1.72277098659281	-0.202700642636538	0.116225397608027	-1.74403053728541	0.0811537651055244	NA
NPPC	73.8396586537706	0.399545839529361	0.17085766385131	2.33847186320579	0.0193627836173759	0.0489686275118212
NPR1	13.4770446422154	0.420305453898654	0.206149245662747	2.03884061058491	0.0414659377616926	0.0924452154138459
NPR2	50.3395951763888	-0.423144531640114	0.183897447641557	-2.30098099275899	0.0213927054663036	0.0531887129059466
NPR3	92.0837072201762	0.271161801123372	0.157599733982172	1.72057270828926	0.0853283893929582	0.166195802495366
NPRL2	553.67663938977	-0.0788251860226167	0.0842880500605229	-0.935188154975899	0.349691341790192	0.49251664667553
NPRL3	950.588279080214	-0.547533490321659	0.0715577237377247	-7.65163369825028	1.98441841066202e-14	6.98609369356984e-13
NPS	0	NA	NA	NA	NA	NA
NPSR1	0	NA	NA	NA	NA	NA
NPTN	2172.91416468256	-0.0973028279703923	0.055974573816177	-1.73833977351822	0.0821509620265659	0.161154793407464
NPTX1	1900.06120189579	0.661596533617231	0.0602784799242836	10.9756671775444	5.00351150457194e-28	9.61557181496267e-26
NPTX2	203.377811213571	0.0693203535795206	0.12272823422381	0.564828085549625	0.572190701922738	0.69896217511504
NPTXR	167.973372210521	0.647868557562475	0.132883133006876	4.87547623917741	1.08546262037917e-06	8.62404275481212e-06
NPVF	0	NA	NA	NA	NA	NA
NPW	3.28235037784948	0.131616033195013	0.148634662936872	0.885500263494481	0.375886877560076	0.518590552782419
NPY	1.04888480538782	-0.00940888782616429	0.0877806033405637	-0.107186410984902	0.914641095782598	NA
NPY1R	2.25600374717755	-0.0188587639847314	0.130042897929355	-0.145019561121872	0.884695427509547	NA
NPY2R	0.787549651201541	-0.00764561249231241	0.0855058977676824	-0.0894162004249739	0.928751148964843	NA
NPY5R	0.0798889051399545	0	0.0419193768159404	0	1	NA
NPY6R	0.631489764420954	-0.0297688664860892	0.0736725982347983	-0.404069724692134	0.686161447366707	NA
NQO1	106.091810637782	-0.456509283141566	0.15336030047714	-2.9767109331506	0.00291358579106567	0.00973479727900547
NQO2	561.644427916806	-0.0790274667464033	0.082568456557451	-0.957114496762043	0.338509467309183	0.480473201791512
NR0B1	26.7621745002649	0.00287010181960557	0.203708215763209	0.0140892786717143	0.988758753988673	0.993380542862721
NR0B2	2.25238993351554	-0.0291928032209593	0.126726695822939	-0.23036032803812	0.817811785838302	NA
NR1D1	969.911898302453	1.52362590687429	0.0875404959913818	17.4048123627754	7.58541427282872e-68	1.37675269051841e-64
NR1D2	3641.035447183	0.142407910713178	0.0611595624381101	2.32846516613467	0.0198874168393364	0.0500401962523967
NR1H2	720.619567446227	0.139355360727139	0.0804243878288477	1.7327500337796	0.0831401073071482	0.16262391408466
NR1H3	166.732439838468	-0.219965311915398	0.125555553959316	-1.7519361348736	0.0797847902318614	0.157496622167668
NR1H4	9.0324961244914	-0.428230377178814	0.189108877248847	-2.26446470101617	0.0235455484454157	0.0576809438896018
NR1I2	0.319555620559818	0	0.0498204549488264	0	1	NA
NR1I3	0.672378272952493	-0.00888458783216889	0.0780767856771754	-0.113792950812602	0.909401926732233	NA
NR2C1	1186.39487442015	0.207855860898571	0.0660706128601661	3.14596538310434	0.00165539597596548	0.00597192872513165
NR2C2	2468.57676465522	0.0437088010764776	0.0500642311168522	0.873054476247908	0.382633385497379	0.525501627047224
NR2C2AP	439.532292703515	-0.260803952815765	0.0897942326472162	-2.90446218122285	0.00367884645236263	0.0119139486120824
NR2E1	67.5112275476302	0.0614990632978962	0.170569392122712	0.360551576883454	0.718434693642102	0.811985796764944
NR2E3	8.58876873275582	0.000257976900503446	0.194581202223743	0.00132580587207394	0.998942160273955	0.999186834123756
NR2F1	1390.82005350618	0.0198383100772848	0.0657060117644469	0.301925342058566	0.762708976578688	0.846216880555108
NR2F2	1960.07253343783	-0.277639794261496	0.0588730223258319	-4.71590863341281	2.40634409098628e-06	1.78996496931971e-05
NR2F6	1471.40006116567	-0.212342141786529	0.0642653941017504	-3.30414439613225	0.000952667502229956	0.00367024142663357
NR3C1	2501.09406355283	-0.00693169496528178	0.0618814511384007	-0.112015714527746	0.910810946597976	0.945701458308327
NR3C2	628.751109694383	0.0886371200850785	0.0809150211733631	1.09543467701962	0.273326248992765	0.408788159430215
NR4A1	551.251399956872	-0.143315511947799	0.0931747640880899	-1.53813656895664	0.124015226291043	0.223775386894807
NR4A2	226.76634491291	0.463058041101529	0.120043443687255	3.85742050442936	0.000114589929793984	0.000563633394515124
NR4A3	111.984600785749	0.0360847795931781	0.149549699063467	0.241289550023529	0.809330709535044	0.877092625240824
NR5A1	7.27730957006879	0.146720249029102	0.187638664668007	0.781929722686403	0.434255876096082	0.576525498702007
NR5A2	125.333118263277	0.244730723665904	0.140395485455948	1.74315237324845	0.0813070022274078	0.159883216731035
NR6A1	305.61043316354	-0.142307340422429	0.101104561596841	-1.40752640805551	0.159271352193421	0.272087171938875
NRADDP	1.43557237670445	0.000472994672162383	0.10718999326401	0.00441267564032205	0.996479205660739	NA
NRAP	1.55450408322507	0.113959542125924	0.10796887839009	1.05548509742029	0.291203521664129	NA
NRARP	2076.93268508858	0.220676806388822	0.0607309212971339	3.63368119033024	0.00027940607293335	0.0012466807433396
NRAS	5452.2003660837	-0.330669574934881	0.0629275016369599	-5.25477043157654	1.48209222744134e-07	1.41827630552163e-06
NRBF2	575.870648607367	-0.12238290835757	0.0818274824250408	-1.49562108879105	0.134752424390598	0.23876568526092
NRBP1	2513.85792763898	-0.47496795696049	0.060666844844315	-7.82911915362281	4.91299857505581e-15	1.92455231950927e-13
NRBP2	363.474777845937	0.533323505195933	0.100377506943213	5.31317743822479	1.0773004595198e-07	1.06330531759855e-06
NRCAM	928.283448665636	0.158310474798161	0.0860586665448782	1.8395645802344	0.065832188485096	0.134757994850131
NRD1	6354.23290521367	-0.116981294640927	0.0430845820047529	-2.71515445195737	0.0066244867416658	0.0197826308821044
NREP	1146.96291232268	-0.110076024158374	0.0672463510641319	-1.63690702047753	0.101649898813905	0.191230115988155
NRF1	610.312486300318	-0.204905823548804	0.0810254470025555	-2.52890704252876	0.0114418326749024	0.0315287342686455
NRG1	32.0145343830497	-0.457333367279948	0.202744967115893	-2.25570762019718	0.0240889480314937	0.0587653772542487
NRG2	156.467201659882	0.295881816033958	0.13096858409368	2.2591816051269	0.0238720905812768	0.0583321764615045
NRG3	166.592276263765	0.00582620744759901	0.12498534706768	0.0466151239668446	0.962819977951726	0.977237749462001
NRG4	98.5333775687474	0.142110684229373	0.154000097725575	0.92279606525063	0.356113491736567	0.498510059775201
NRGN	586.135965919191	-0.259813695575617	0.0971637220916947	-2.67397841480822	0.00749572759354339	0.0220062383609869
NRIP1	882.317907534965	0.0909037688891764	0.0781196537328263	1.16364787278849	0.244566742249509	0.376637855627956
NRIP2	0.952691057792166	0.0624145857013348	0.0867429929393171	0.719534611227886	0.4718115846008	NA
NRIP3	669.148799179944	0.217277184205801	0.0821500890536431	2.64488068983007	0.00817197253952023	0.0237019125413819
NRK	0.696313068105406	0.00328934129549368	0.0786668072761425	0.0418135857979742	0.96664730458486	NA
NRL	26.8976647911617	-0.114658208246259	0.204670247806585	-0.560209456308528	0.575336577693831	0.701250363162518
NRM	543.532470076839	-0.110382043420079	0.0904103644307479	-1.22090032614158	0.222123760995081	0.349926862364225
NRN1	1914.57875729504	0.10345996457451	0.0769064087572559	1.34527104107886	0.178537721839642	0.297320184142171
NRN1L	0.850688391775567	-0.00739384847023894	0.0850533784786878	-0.0869318609382654	0.930725674010947	NA
NRON	0	NA	NA	NA	NA	NA
NRP1	1288.55683617087	0.0987884548887449	0.0720534412079774	1.37104423095628	0.170361168255713	0.286950885074971
NRP2	574.0864560275	0.348837063484581	0.0796466939226768	4.37980594427738	1.18785042158269e-05	7.53242881853776e-05
NRSN1	2.42766626023743	0.132824917799369	0.130010633411472	1.02164657085387	0.306948207378814	NA
NRSN2	1165.04882119656	-0.135805708619112	0.071673874171694	-1.89477281908594	0.0581225056713785	0.121982254269754
NRTN	79.0400904969044	0.93302861002757	0.162706241835522	5.73443648812662	9.78370768894728e-09	1.19982631455671e-07
NRXN1	54.8549039361133	-1.13738275976629	0.181580861252798	-6.2637810610603	3.75752950053117e-10	6.07114187845467e-09
NRXN2	121.170707456944	0.0304697774029722	0.142821353446879	0.21334188948367	0.831060302464939	0.891123148271286
NRXN3	382.455061272747	0.299797971624309	0.0934160293974594	3.20927761068447	0.00133068942771713	0.00492898226797262
NS3BP	196.878262920342	0.168522038202827	0.120275506748261	1.40113347063711	0.161174164334505	0.274591152941608
NSA2	1388.13576784925	-0.108796025419395	0.0614618197802099	-1.77013999599189	0.0767038221906218	0.152520625134974
NSD1	5996.41132058299	-0.14714341321175	0.052819820768743	-2.78576131214032	0.00534021780165011	0.0164619517593807
NSDHL	746.600565422848	-0.121387070060858	0.0796129091212666	-1.52471592108211	0.127329968906702	0.228463866662013
NSF	2006.12436205346	-0.308223991220903	0.0581316802643337	-5.30216896912942	1.14434847218201e-07	1.1200079264885e-06
NSFL1C	1329.60747466064	-0.14297310339474	0.0660458954114119	-2.16475380497357	0.0304065442044099	0.0715177681179318
NSFP1	0.659206723778442	-0.0436202683880947	0.0745956706245558	-0.58475603239279	0.558711771964195	NA
NSL1	1422.38227986218	-0.180674857013039	0.0609041923647197	-2.96654220338531	0.00301169024181732	0.010017503583809
NSMAF	465.622972998119	-0.337050476297883	0.0883174270759115	-3.81635298329262	0.000135438712051506	0.000652430363126321
NSMCE1	630.981125131255	0.122859672791033	0.0849111690263199	1.44692004832662	0.147919317374203	0.256803278702053
NSMCE2	594.60614691866	0.0262645237440569	0.0837650479959492	0.313549915775456	0.753862903794823	0.839595727380407
NSMCE4A	1362.53864824915	-0.0416394607793147	0.0631781266017368	-0.659080333954853	0.509844183498693	0.645298843821173
NSRP1	2089.88810419062	-0.0233497536173679	0.0569343387212332	-0.41011723578094	0.681719949742412	0.786279741554354
NSUN2	6453.59440342851	-0.363367078547954	0.0453449575953811	-8.01339548688797	1.11584090981297e-15	4.8735992678596e-14
NSUN3	342.910124944036	0.0042837495457069	0.0964140763987746	0.0444307481408529	0.964561052370432	0.978058159799698
NSUN4	1232.32302048096	-0.134840990819685	0.0628091571523608	-2.14683649539495	0.0318063007585499	0.0742434871235943
NSUN5	549.370474084034	-0.287414617039494	0.084938143510329	-3.38381091416888	0.000714872168551767	0.00286141555336758
NSUN5P1	353.89779044631	-0.0422697975478173	0.102228473729172	-0.413483602032444	0.679252334089497	0.784029598456186
NSUN5P2	334.771569678632	0.0377044815472213	0.0944526006384329	0.39918944838327	0.689753617420155	0.792081298321593
NSUN6	546.389245602136	0.199734640352622	0.0803792167069854	2.48490404031598	0.0129586360535329	0.0349651998570302
NSUN7	0.104027249105564	0.0094583736916204	0.0419193768159404	0.225632497666896	0.821487263073872	NA
NT5C	787.273523358491	-0.0455023835645763	0.0775339141735511	-0.586870713926866	0.557290539969816	0.68668182623572
NT5C1A	36.6107701123188	0.288937427558027	0.197964529400489	1.45954140589245	0.144416152960992	0.252357494503402
NT5C1B	0	NA	NA	NA	NA	NA
NT5C1B-RDH14	0	NA	NA	NA	NA	NA
NT5C2	1773.53386299049	-0.358269967226605	0.0578989140998358	-6.18785296402685	6.09891747837075e-10	9.52445669303883e-09
NT5C3	486.70124576093	-0.0229099996199446	0.096244239447898	-0.238040216758604	0.811849902077649	0.878540453821689
NT5C3L	4678.63676013891	-0.491415109812984	0.0484404939867152	-10.1447171440439	3.49790261863133e-24	4.42932087405758e-22
NT5DC1	900.218589190402	-0.122004387141791	0.0710182248794733	-1.71793067693324	0.0858092605542234	0.16678894230762
NT5DC2	3026.317372568	-0.127069998559779	0.0699223732966681	-1.81730099492824	0.069171037719009	0.140291644045196
NT5DC3	597.483490866934	0.139682765282292	0.0778030542067146	1.79533781426073	0.0725998937109574	0.145941331992184
NT5E	30.4287947160121	0.595961058051545	0.203463734028736	2.92907756213387	0.00339969577499654	0.0111156986558384
NT5M	88.9072656517977	0.31386110912194	0.160889390540418	1.95078810397441	0.0510822575453615	0.10983197702094
NTAN1	425.205695994251	-0.169907877627782	0.0881409852816052	-1.92768298521893	0.0538945697300989	0.114690958382122
NTF3	29.7944805606369	0.362639046325675	0.202142100184215	1.79398079863223	0.0728162336540961	0.14632220159179
NTF4	8.13553347638726	0.0747023534992471	0.190836060695689	0.391447786267024	0.695466276160276	0.796345662644685
NTHL1	444.252571448186	-0.345726107622995	0.0974639224671051	-3.54722136018772	0.000389317330289709	0.00167399278501774
NTM	64.0425478958303	-0.561569127147319	0.173864343631841	-3.22992693853575	0.00123821855728155	0.00461998632553543
NTN1	1272.67948015657	-0.306867481136098	0.067176777027258	-4.56805900365809	4.9226147499199e-06	3.4159265904818e-05
NTN3	9.87467543713249	0.065194534607918	0.19972893660716	0.326415068919868	0.744110337997847	0.831910366928672
NTN4	160.012647178012	0.726818367428455	0.131703516695595	5.5185949902032	3.41720741961527e-08	3.74380169010164e-07
NTN5	5.18190728990941	0.112418928009824	0.173345553057924	0.648525018534847	0.516645434622446	0.651138274404572
NTNG1	1.1272814867383	-0.00312696512534686	0.0969699611146378	-0.0322467400151906	0.974275282400444	NA
NTNG2	62.6319300196325	0.787811043590985	0.176950244195368	4.45216138114608	8.50102349161471e-06	5.58135927393594e-05
NTPCR	1087.24498829727	0.15409976914479	0.0633229377645702	2.43355369451937	0.014951417675497	0.0394239560499183
NTRK1	8.76026713941718	0.104124844345574	0.195158946788932	0.533538667116233	0.59366075187997	0.716736761416061
NTRK2	149.124019386403	-0.568959196453872	0.135214150229	-4.20783768185708	2.57825952128276e-05	0.000148924573126428
NTRK3	18.2609093693909	0.0732119193881521	0.207839594831193	0.352252030935754	0.724649259242171	0.816974646264122
NTS	51.7006565850113	0.177781971742239	0.1811707267098	0.981295239970032	0.326447169405932	0.467268308762549
NTSR1	5.83797899108497	-0.231723837634299	0.178970497085376	-1.29475998227662	0.195403040765638	0.318299628131901
NTSR2	0	NA	NA	NA	NA	NA
NUAK1	646.757919336218	-0.000556104981479484	0.0793266389648694	-0.00701031820755397	0.99440662114994	0.996358471231324
NUAK2	80.5950409423371	-0.1287533184998	0.169540361713693	-0.75942576268198	0.447597907144744	0.589210396745055
NUB1	3423.91524456957	-0.0669942908782585	0.0457881543550157	-1.46313586607624	0.143430205512491	0.251145075254212
NUBP1	521.136367356757	-0.427327277268573	0.0830813359036279	-5.14348105529094	2.69693861904918e-07	2.45019423482582e-06
NUBP2	871.638747585955	-0.218793123135576	0.0784971797210233	-2.7872736818464	0.00531535674838675	0.0163916089267316
NUBPL	724.57023458225	-0.151332877752513	0.0734513300460487	-2.06031500937612	0.0393684359595959	0.0885911835514533
NUCB1	2165.41886012406	0.0179677492637704	0.0570714583159748	0.314828984468776	0.75289150354277	0.838996297037914
NUCB2	1336.8916584899	0.413742395179156	0.0739964662012066	5.5913804593605	2.25271361620827e-08	2.5607569186334e-07
NUCKS1	23622.5901572346	-0.0361609066579074	0.0456064478075325	-0.792890224875942	0.427841783019728	0.570002081855253
NUDC	2941.12354045473	-0.201085608409669	0.0523338943125541	-3.84235897311069	0.000121857434221511	0.000594546352451729
NUDCD1	742.091232777969	0.0952012564114275	0.0830218920972401	1.14670063529656	0.251505367827791	0.384388115968092
NUDCD2	1186.29614913137	0.274653476885798	0.0610350957325004	4.49992702705876	6.79767939371502e-06	4.55268933564308e-05
NUDCD3	1903.59265347851	-0.130341868005954	0.0583107959980145	-2.23529563908529	0.025397946181547	0.0614539254740883
NUDT1	545.319635772222	-0.247228556547764	0.0901305229116423	-2.74300590478244	0.00608795907380804	0.0183820353919879
NUDT10	272.256907507325	0.495271630964452	0.112781387678602	4.39143054681904	1.12607306884964e-05	7.17410436024137e-05
NUDT11	748.034711749129	0.209357033648107	0.0824417680582878	2.53945346611305	0.0111025813922924	0.030723474003574
NUDT12	857.671633311194	0.174902742035803	0.0758391271278201	2.30623358495437	0.0210975839141444	0.0525749860011516
NUDT13	162.581394170739	0.0225918867192872	0.128966237957779	0.175176752280572	0.860940750858001	0.912086851628863
NUDT14	140.310308461588	-0.442543188683516	0.141109090139075	-3.13617774905466	0.00171165428701373	0.00615314101636647
NUDT15	1033.25125972894	-0.119231636590455	0.0644308338623585	-1.8505369159922	0.0642362024485395	0.132253386311683
NUDT16	1828.1590594764	0.286065571297878	0.0552668306155459	5.17608062759819	2.26595564028631e-07	2.09002740734482e-06
NUDT16L1	524.11325244176	-0.332032000892052	0.0873267526543848	-3.80217963910948	0.000143428667014829	0.000686465653585479
NUDT16P1	0.191257198174876	-0.0117987452545406	0.0448261606299777	-0.263211149220087	0.7923878378738	NA
NUDT17	137.145258010381	-0.165132285376952	0.134890185444481	-1.22419792687525	0.220877571063572	0.34840045609535
NUDT18	83.4505750533957	-0.0598575911617342	0.158012599124409	-0.37881530645924	0.704825020129942	0.802378916105612
NUDT19	751.788544352063	-0.173049335758973	0.0723749474084599	-2.39101155794064	0.0168020239317697	0.0434686507642474
NUDT2	220.222670221499	0.0487769733676212	0.115696350029315	0.421594746552179	0.673320841483032	0.779539986523755
NUDT21	3652.24273778723	0.10698607055444	0.0632087653681302	1.69258282346363	0.0905349028181754	0.174273820119596
NUDT22	199.509694282123	-0.157161124159709	0.128425118209043	-1.2237568970261	0.221043948822172	0.348595569029753
NUDT3	143.50061219264	-0.149780916967691	0.135632941699161	-1.10431076028647	0.269458356731562	0.404447510540298
NUDT4	79.4084797265876	-0.313571607075994	0.162037639389861	-1.9351775813121	0.052968507822849	0.113073781401756
NUDT4P1	0	NA	NA	NA	NA	NA
NUDT5	1358.56777807921	-0.154741559275883	0.0613025992108677	-2.52422509433254	0.0115953656090794	0.0318657969758264
NUDT6	134.602499214197	0.353951821527882	0.137612200461387	2.57209622650572	0.0101084791374549	0.0283471256155065
NUDT7	140.452086219094	0.16156741249361	0.134308635044899	1.20295625400108	0.228993249593605	0.358295472424476
NUDT8	131.330910017098	-0.00975669501042322	0.141281823634711	-0.0690583881168571	0.944943143385973	0.967276478508711
NUDT9	748.976615691689	-0.0826212930054056	0.0737960286440299	-1.11958996335624	0.262888534524495	0.396957312946721
NUDT9P1	25.5423861195324	0.350657082336601	0.204324705970078	1.71617563657697	0.0861299009576025	0.167213208003617
NUF2	1360.97514016846	0.0300109899859642	0.0693423667424847	0.432794428511727	0.665164121311607	0.773452158430033
NUFIP1	294.501211433957	0.280095024341604	0.10602488526235	2.64178568690294	0.00824702219710142	0.0238941304699631
NUFIP2	14794.2574918893	0.468892955624588	0.0498074515750324	9.41411256342286	4.77095483260805e-21	4.42804245401435e-19
NUMA1	5338.87966043749	-0.230034220280395	0.0538637014893861	-4.27067234370671	1.94884551852005e-05	0.000116183910748267
NUMB	1561.87999691165	0.0054755674858174	0.0573094800732681	0.0955438346119539	0.923882874501136	0.95440354383574
NUMBL	497.147474562654	0.0410759833236545	0.085299303532531	0.481551215807866	0.630124788659364	0.745984086298791
NUP107	3641.38009069783	-0.150221042061007	0.0470337108718744	-3.19390155010791	0.00140363976642572	0.00515448235629933
NUP133	4738.59273700864	-0.127910800387917	0.0519257295685603	-2.46334141957562	0.0137648771204213	0.03678816553699
NUP153	7049.77208791777	-0.100199124737892	0.0455350051720567	-2.20048563427816	0.0277724580711902	0.0663735336639199
NUP155	5300.11649731498	0.00222274968341297	0.0499852568980079	0.0444681056245918	0.964531274841962	0.978058159799698
NUP160	4120.72548739178	-0.0260384492259716	0.0485554634119688	-0.536261985701762	0.591777499160045	0.715150214454341
NUP188	4976.6886859027	-0.337670348743911	0.0536072698104129	-6.29896560556271	2.99638464088056e-10	4.96409159318296e-09
NUP205	11659.7679267007	-0.0998418972277147	0.0402865846926529	-2.47829142106263	0.0132013271696227	0.0355014137746439
NUP210	6157.52179639125	0.323041636466901	0.0505630592970355	6.38888629284028	1.67098248236807e-10	2.9037764733492e-09
NUP210L	5.67293142871712	-0.170682093442826	0.178668330044404	-0.955301330685785	0.339425334767511	0.48146169185718
